"productCode","productName","productLine","rating","buyPrice","quantityInStock","productVendor","orderDate","requiredDate","shippedDate","status","quantityOrdered","priceEach","orderLineNumber","customerName","contactLastName","contactFirstName","city","state","country","creditLimit"
"S10_1949","Samsung Galaxy S24 5G 8/512GB AI Smartphone Online Exclusive","Smartphone",4.9,13299000,7305,"Samsung","2024-05-16T11:21:49","2024-08-18T00:40:11","2023-10-11T05:13:28","Shipped",41,195.01,2,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA","USA",70700
"S18_1342","OPPO Reno12 5G 12GB/256GB Smartphone (Garansi Resmi)","Smartphone",5,6999000,8693,"OPPO","2024-05-16T11:21:49","2024-08-18T00:40:11","2023-10-11T05:13:28","Shipped",44,89.38,8,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA","USA",70700
"S18_1367","hp samsung a14 4g 6/128 fullset smartphone android","Smartphone",4.8,1146000,8635,"Samsung","2024-05-16T11:21:49","2024-08-18T00:40:11","2023-10-11T05:13:28","Shipped",32,46.36,7,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA","USA",70700
"S18_2949","OPPO A57 RAM 4/64 GB | A 57 4/64GB SMARTPHONE","Smartphone",4.8,1350000,4189,"OPPO","2024-05-16T11:21:49","2024-08-18T00:40:11","2023-10-11T05:13:28","Shipped",42,100.3,1,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA","USA",70700
"S18_2957","Xiaomi Redmi A3 Smartphone 4/128Gb Garansi Resmi","Smartphone",5,1194000,5649,"Xiaomi","2024-05-16T11:21:49","2024-08-18T00:40:11","2023-10-11T05:13:28","Shipped",28,51.84,6,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA","USA",70700
"S18_3136","Smartphone VIVO Y17 RAM 8GB + 256GB","Smartphone",4.7,729000,5992,"VIVO","2024-05-16T11:21:49","2024-08-18T00:40:11","2023-10-11T05:13:28","Shipped",21,90.06,5,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA","USA",70700
"S18_3320","Laptop ADVAN TBOOK INTEL N100 4Gb/128GB 14"""" HD FREE Windows 11","Laptop",5,2999000,7913,"ADVAN","2024-05-16T11:21:49","2024-08-18T00:40:11","2023-10-11T05:13:28","Shipped",45,80.36,4,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA","USA",70700
"S24_4258","Smart Watch Series 8 ULTRA Support IOS & Android Bluetooth Smartwatch Water Resistance","Smartwatch",5,185000,4710,"Smart","2024-05-16T11:21:49","2024-08-18T00:40:11","2023-10-11T05:13:28","Shipped",40,93.49,3,"Collectables For Less Inc.","Nelson","Allen","Brickhaven","MA","USA",70700
"S10_4962","ADVAN smartphone NASA PRO 2GB/32GB Android 11","Smartphone",4.9,649000,6791,"ADVAN","2023-10-12T16:08:52","2024-07-15T06:54:58","2024-05-12T01:56:48","Shipped",35,128.53,4,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S12_1666","Samsung Galaxy S24 Ultra [12/512], Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama","Smartphone",4.8,20854500,1579,"Samsung","2023-10-12T16:08:52","2024-07-15T06:54:58","2024-05-12T01:56:48","Shipped",49,128.47,8,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_1097","Samsung Galaxy S23 Ultra [12/256], Smartphone AI, AI Phone, Handphone AI, 50MP Nightography Camera & Snapdragon 8 Gen 2 (4nm), HP flagship Samsung, Android","Smartphone",4.9,16974500,2613,"Samsung","2023-10-12T16:08:52","2024-07-15T06:54:58","2024-05-12T01:56:48","Shipped",27,100.34,1,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_2319","LUNA V6 smartphone android 12 6/128 fingerint garansi resmi - Biru","Smartphone",5,1299000,8258,"LUNA","2023-10-12T16:08:52","2024-07-15T06:54:58","2024-05-12T01:56:48","Shipped",22,101.87,5,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_2432","Samsung Galaxy Z Flip6 Online Exclusive, Smartphone AI, Smartphone Lipat, Android, Kamera 50MP","Smartphone",4.6,17499000,2018,"Samsung","2023-10-12T16:08:52","2024-07-15T06:54:58","2024-05-12T01:56:48","Shipped",22,60.16,7,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_3232","CCA Polaris with MIC In Ear 4 Tuning Switch Single DD Eahone Headset","Earphone/TWS",4.9,130000,8347,"CCA","2023-10-12T16:08:52","2024-07-15T06:54:58","2024-05-12T01:56:48","Shipped",27,167.65,9,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_4600","ADVAN Notebook Laptop Workpro Intel I5 14'' FHD IPS 8GB 256GB Win 11","Laptop",4.8,6299000,3128,"ADVAN","2023-10-12T16:08:52","2024-07-15T06:54:58","2024-05-12T01:56:48","Shipped",29,105.34,6,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S18_4668","ADVAN Laptop Workplus AMD RYZEN 5 6600H 14'' FHD IPS 16GB 512GB Win 11","Laptop",4.9,7099000,6645,"ADVAN","2023-10-12T16:08:52","2024-07-15T06:54:58","2024-05-12T01:56:48","Shipped",20,41.76,2,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S32_3522","Lenyes S220 Speaker Bluetooth Wireless 12W RGB TWS Original Garansi","Speaker BT",4.08,187900,814,"Lenyes","2023-10-12T16:08:52","2024-07-15T06:54:58","2024-05-12T01:56:48","Shipped",25,63.99,3,"Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia",107800
"S12_1108","Samsung Galaxy S24 [8/256], Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama","Smartphone",5,12609500,3619,"Samsung","2024-06-05T03:01:03","2024-04-19T08:31:46","2024-01-14T07:46:43","Shipped",32,178.71,6,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S12_4473","Samsung Galaxy Z Flip6 [12/256] - [Mint, Silver Shadow, Yellow, Blue] Smartphone AI, AI Phone, Smartphone Lipat, Android, Kamera 50MP, FlexCam","Smartphone",5,15999000,7770,"Samsung","2024-06-05T03:01:03","2024-04-19T08:31:46","2024-01-14T07:46:43","Shipped",49,104.28,4,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S18_2238","VIVO V30 Pro 5G 8/256 12/512 RAM 8GB 12GB ROM 256GB 512GB Smartphone","Smartphone",3.4,5100000,4724,"VIVO","2024-06-05T03:01:03","2024-04-19T08:31:46","2024-01-14T07:46:43","Shipped",25,160.46,7,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S24_1444","Xiaomi Google TV A 43 2025 FHD  Google TV  Dolby Audio, DTS:X, dan DTS  Smart TV [ Official Store ]","TV",4.8,3099000,3508,"Xiaomi","2024-06-05T03:01:03","2024-04-19T08:31:46","2024-01-14T07:46:43","Shipped",25,53.75,12,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S24_2300","XIAOMI OFFICIAL Xiaomi TV Stick 4K Android TV 11 4K Portabel","TV",4.9,699000,2327,"Xiaomi","2024-06-05T03:01:03","2024-04-19T08:31:46","2024-01-14T07:46:43","Shipped",20,126.51,5,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S24_2840","Advan Tab Sketsa 3 10.1â€ù HD IPS 128GB+RAM 6GB Tiger T606 Android","Tablet",4.09,2229000,2542,"SHARP","2024-06-05T03:01:03","2024-04-19T08:31:46","2024-01-14T07:46:43","Shipped",45,35.01,8,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S24_4048","Smartwatch GPS DM56 AMOLED | AOD | Raise to Weak | Built-in GPS | Compass | Altimeter | Barometer 5 ATM Wateroof IP69K","Smartwatch",4.09,899000,6582,"AOD","2024-06-05T03:01:03","2024-04-19T08:31:46","2024-01-14T07:46:43","Shipped",28,95.81,9,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S32_1268","JETE Kabel Magnetic Charger Smartwatch FR12 FR11 AM1 AM2 - Original","Smartwatch",4.08,50000,5099,"JETE","2024-06-05T03:01:03","2024-04-19T08:31:46","2024-01-14T07:46:43","Shipped",26,82.83,1,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S32_2509","Sony ULT TOWER 10 Bluetooth Karaoke Party Speaker with Powerful Bass","Speaker BT",5,16999000,2874,"Sony","2024-06-05T03:01:03","2024-04-19T08:31:46","2024-01-14T07:46:43","Shipped",20,44.37,2,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S32_3207","Philips Speaker Bluetooth Nirkabel Mic And Speaker","Speaker BT",5,1890000,8601,"Philips","2024-06-05T03:01:03","2024-04-19T08:31:46","2024-01-14T07:46:43","Shipped",30,53.44,11,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S50_1392","Edifier Active 2.0 Bluetooth Speaker Set - R1700BT","Speaker BT",5,1599000,1016,"Edifier","2024-06-05T03:01:03","2024-04-19T08:31:46","2024-01-14T07:46:43","Shipped",48,97.23,10,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S700_2824","Bose Smart Soundbar 600 Portable Wireless Bluetooth Speaker - Black","Speaker BT",4.09,6999000,6934,"Bose","2024-06-05T03:01:03","2024-04-19T08:31:46","2024-01-14T07:46:43","Shipped",34,83.95,3,"Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA",210500
"S12_3148","OPPO A3 Pro 5G 8GB/256GB Smartphone (Garansi Resmi)","Smartphone",5,3999000,8998,"OPPO","2023-11-01T00:36:52","2024-03-05T19:50:43","2023-12-06T10:13:54","Shipped",40,146.55,4,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo","Japan",94400
"S12_3891","SHARP AQUOS SH-C06 SMARTPHONE V7 Plus 4GB/128GB - Blue READY ","Smartphone",5,1358000,1049,"SHARP","2023-11-01T00:36:52","2024-03-05T19:50:43","2023-12-06T10:13:54","Shipped",34,140.15,1,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo","Japan",94400
"S18_3140","Moondrop CHU2 / CHU 2 / CHU II Dynamic Driver in Ear Monitor Eahone","Earphone/TWS",5,286000,3913,"Moondrop","2023-11-01T00:36:52","2024-03-05T19:50:43","2023-12-06T10:13:54","Shipped",28,131.13,3,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo","Japan",94400
"S18_3259","ADVAN Notebook Laptop Workpro Intel i5 12450H 14'' FHD IPS 8GB 512GB Win 11","Laptop",5,6899000,6450,"ADVAN","2023-11-01T00:36:52","2024-03-05T19:50:43","2023-12-06T10:13:54","Shipped",25,91.76,5,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo","Japan",94400
"S18_4027","ADVAN Laptop Workplus AMD Ryzen 5 6600H 14'' FHD IPS 16GB 512GB Win 11 + SSD ADVAN X HIKSEMI","Laptop",4.9,7599000,5545,"ADVAN","2023-11-01T00:36:52","2024-03-05T19:50:43","2023-12-06T10:13:54","Shipped",48,119.2,6,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo","Japan",94400
"S18_4522","ADVAN Laptop Notebook INTEL i3 14 inch FHD IPS 8GB+256GB WDS","Laptop",4.9,6199000,8290,"ADVAN","2023-11-01T00:36:52","2024-03-05T19:50:43","2023-12-06T10:13:54","Shipped",41,78.99,7,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo","Japan",94400
"S24_2011","Official Xiaomi Smart TV A Pro 43 UHD  4K Ultra HD Dolby Audio™ DTS-X","TV",4.9,3999000,1898,"Xiaomi","2023-11-01T00:36:52","2024-03-05T19:50:43","2023-12-06T10:13:54","Shipped",37,102,8,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo","Japan",94400
"S50_1514","Eggel Terra 3 Plus + Wateroof Bluetooth Speaker with RGB Lights","Speaker BT",5,699000,1645,"Eggel","2023-11-01T00:36:52","2024-03-05T19:50:43","2023-12-06T10:13:54","Shipped",24,56.82,9,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo","Japan",94400
"S700_1938","Bose Smart Ultra Soundbar Dolby Atmos Wireless Bluetooth Speaker","Speaker BT",5,14099000,737,"Bose","2023-11-01T00:36:52","2024-03-05T19:50:43","2023-12-06T10:13:54","Shipped",44,74.48,2,"Tokyo Collectables, Ltd","Shimamura","Akiko","Minato-ku","Tokyo","Japan",94400
"S10_4757","ZTE Nubia Neo 5G Smartphone Gaming 8/256 GB Black Yellow LTE Mecha","Smartphone",4.9,2154000,3252,"ZTE","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",39,118.32,3,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S18_1662","OPPO A54 Smartphone 6GB/128GB (Garansi Resmi) - Flash Promo","Smartphone",4.9,2106000,5330,"OPPO","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",28,143.5,4,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S18_3029","SHARP AQUOS SH-C06 SMARTPHONE V7 Plus 4GB/128GB - Grey","Smartphone",5,1338000,4259,"SHARP","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",22,75.7,5,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S18_3856","Advan Laptop TBOOK X TRANSFORMER 14 inch Intel N100 4GB / 128GB Free Windows 11","Laptop",4.9,2999000,2378,"Advan","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",50,99.52,6,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S24_2841","Samsung Galaxy Tab S9 FE+ 12/256GB - Gray","Tablet",5,10499000,5942,"Samsung","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",38,58.92,7,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S24_3151","Samsung Galaxy Tab S9 5G 8/128GB - Graphite","Tablet",5,12499000,9173,"Samsung","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",33,82.31,12,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S24_3420","Samsung Galaxy Tab S9 FE+ Wifi 8/128GB - Silver","Tablet",5,7694000,2902,"Samsung","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",46,53.92,11,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S24_3816","itel VistaTab 30 Tablet- 4GB+128GB - 11"""" FHD+ IPS Display Screen - 7000mAh - Dual Speakers- AI Assistant with Learning Center for kid","Tablet",5,1899000,6621,"itel","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",23,83.86,10,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S24_3949","Aolon Jam Smartwatch Original 1.69'' Fitness Tracker Custom Wallpaper - black","Smartwatch",4.09,209000,6812,"Aolon","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",39,62.1,13,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S700_1138","Eggel Terra 3 Mini 360 Wateroof Portable Bluetooth Speaker","Speaker BT",5,429000,1897,"Eggel","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",44,58,14,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S700_2047","Lenyes LR202 LR203 bluetooth receiver usb wireless adapter car speaker","Speaker BT",4.07,33900,3501,"Lenyes","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",32,76.94,15,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S700_2610","SOUNDTECH Bluetooth Wireless Soundbar Speaker AUX Mini Audio","Speaker BT",4.09,209000,2999,"SOUNDTECH","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",41,69.39,16,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S700_3505","Mini Speaker Bluetooth With Mic Portabel Wireless Microphone Karaoke Rumah Musik Box Set","Speaker BT",4.09,87220,1956,"Mini","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",34,94.16,2,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S700_3962","Xiaomi Redmi Mi TV Soundbar Wireless Wired Bluetooth Speaker HiFi 30W","Speaker BT",4.09,469000,5088,"Xiaomi","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",37,83.42,8,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S700_4002","THINKPLUS K3 BLUETOOTH PORTABLE SPEAKER STEREO WIRELESS SPEAKER","Speaker BT",4.09,109000,8820,"THINKPLUS","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",45,68.11,17,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S72_1253","Family KTV K12 Portable Wireless Karaoke Speaker Bluetooth Microphone","Speaker BT",4.05,86000,4857,"Family","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",25,44.2,9,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S72_3212","HiFi Bass Cinema Level Soundbar E350M Wood Wireless Bluetooth Speaker","Speaker BT",4.06,120000,414,"HiFi","2024-08-16T05:43:15","2023-12-24T00:48:39","2024-02-11T03:48:19","Shipped",29,48.05,1,"Oulu Toy Supplies, Inc.","Koskitalo","Pirkko","Oulu",,"Finland",90500
"S10_2016","SHARP AQUOS SH-C06 SMARTPHONE V7 Plus 6GB/256GB WITH NFC READY ","Smartphone",4.7,1699000,6625,"SHARP","2024-07-25T21:19:43","2024-01-23T08:40:10","2024-05-17T05:29:20","Shipped",39,115.37,5,"Australian Gift Network, Co","Calaghan","Ben","South Brisbane","Queensland","Australia",51600
"S10_4698","Samsung Galaxy S24 Ultra 5G AI Smartphone Online Exclusive","Smartphone",4.8,27999000,5582,"Samsung","2024-07-25T21:19:43","2024-01-23T08:40:10","2024-05-17T05:29:20","Shipped",22,158.8,1,"Australian Gift Network, Co","Calaghan","Ben","South Brisbane","Queensland","Australia",51600
"S18_2581","OPPO A78 5G 8GB/128GB Smartphone (Garansi Resmi)","Smartphone",4.8,3099000,992,"OPPO","2024-07-25T21:19:43","2024-01-23T08:40:10","2024-05-17T05:29:20","Shipped",42,75.19,2,"Australian Gift Network, Co","Calaghan","Ben","South Brisbane","Queensland","Australia",51600
"S18_2625","Infinix Hot 40 Pro 8/128 8/256 12/256 RAM 8 12 ROM 128 256 Magic Ring Smartphone","Smartphone",5,1847000,4357,"Infinix","2024-07-25T21:19:43","2024-01-23T08:40:10","2024-05-17T05:29:20","Shipped",22,48.46,4,"Australian Gift Network, Co","Calaghan","Ben","South Brisbane","Queensland","Australia",51600
"S24_1578","Official Xiaomi Google TV A Pro 55 2025  Layar QLED 4K  Dolby Audio","TV",4.9,6499000,7003,"Xiaomi","2024-07-25T21:19:43","2024-01-23T08:40:10","2024-05-17T05:29:20","Shipped",38,112.7,6,"Australian Gift Network, Co","Calaghan","Ben","South Brisbane","Queensland","Australia",51600
"S24_1785","Official Xiaomi Smart TV A Pro 65 UHD  4K Ultra HD Dolby Audio™ DTS-X","TV",5,8199000,3627,"Xiaomi","2024-07-25T21:19:43","2024-01-23T08:40:10","2024-05-17T05:29:20","Shipped",46,107.23,3,"Australian Gift Network, Co","Calaghan","Ben","South Brisbane","Queensland","Australia",51600
"S10_1678","OPPO A18 4GB/128GB Smartphone","Smartphone",4.9,1499000,7933,"OPPO","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",21,76.56,12,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S12_1099","SHARP AQUOS SH-C06 SMARTPHONE V7 Plus 6GB/256GB WITH NFC READY ","Smartphone",4.7,1699000,68,"SHARP","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",45,184.84,7,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S12_2823","OPPO A18 4GB/128GB Smartphone (Garansi Resmi)","Smartphone",4.9,1499000,9997,"OPPO","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",49,150.62,13,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S24_2000","Xiaomi Official Mi TV Stick Android 9","TV",5,599000,15,"Xiaomi","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",23,67.03,9,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S24_2360","Samsung Galaxy Tab A9 Plus 5G 8/128GB - Graphite","Tablet",5,4299000,6840,"Samsung","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",20,60.26,14,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S24_4278","Official Itel Smart Watch O11 3 Tahan Air SPO2 Telepon Bluetooth","Smartwatch",4.09,189000,2756,"Official","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",43,60.13,2,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S32_1374","Eggel Tempo 4 Active Amoled Smartwatch / Smart Watch / Smartband","Smartwatch",4.09,359000,178,"Eggel","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",37,87.9,3,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S32_4289","Speaker Bluetooth JBL Original Extra Bass Dual Speaker Include Mic","Speaker BT",4.06,235500,136,"JBL","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",44,59.85,4,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S32_4485","Lenyes LR202 LR203 bluetooth receiver usb wireless adapter car speaker","Speaker BT",4.07,33900,3341,"Lenyes","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",41,96.95,15,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S50_1341","Eggel Fit 3 Wateroof Portable Bluetooth Speaker","Speaker BT",5,199000,7062,"Eggel","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",49,36.22,5,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S50_4713","Xiaomi Redmi Mi TV Soundbar Wireless Wired Bluetooth Speaker HiFi 30W","Speaker BT",4.09,469000,600,"Xiaomi","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",49,69.16,8,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S700_1691","Eggel Terra 3 Plus + Wateroof Bluetooth Speaker with RGB Lights","Speaker BT",5,699000,5841,"Eggel","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",37,86.77,6,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S700_2466","Eggel Fit 3 Wateroof Portable Bluetooth Speaker","Speaker BT",5,199000,9653,"Eggel","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",33,94.73,1,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S700_2834","Bose Smart Ultra Soundbar Dolby Atmos Wireless Bluetooth Speaker","Speaker BT",5,14099000,7106,"Bose","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",25,98.48,10,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S700_3167","Speaker Bluetooth Portable LENYES S105 Outdoor Wireless Extrabass Wate","Speaker BT",4.09,184900,551,"LENYES","2023-12-08T04:38:22","2024-02-16T20:22:04","2024-07-19T15:04:33","Shipped",44,69.6,11,"La Rochelle Gifts","Labrune","Janine ","Nantes",,"France",118200
"S12_3380","ADVAN smartphone NASA PRO 2GB/32GB Android 11 - Biru","Smartphone",4.9,649000,9123,"ADVAN","2024-08-20T23:59:51","2023-12-02T04:24:46","2024-08-27T21:41:30","Shipped",35,98.65,1,"Boards & Toys Co.","Young","Mary","Glendale","CA","USA",11000
"S12_3990","Infinix Note 40 Note 40S 4G 8/256 RAM 8GB ROM 256GB 8 256 GB Smartphone - Note40s Black, Device Only","Smartphone",4.9,2659000,5663,"Infinix","2024-07-04T20:34:11","2024-08-13T15:53:13","2024-08-12T21:32:09","Shipped",24,65.44,5,"Toys of Finland, Co.","Karttunen","Matti","Helsinki",,"Finland",96500
"S12_4675","Samsung Galaxy S23 [8/256], Smartphone AI, AI Phone, Handphone AI, 50MP Nightography Camera & Snapdragon 8 Gen 2 (4nm), HP flagship Samsung, Android","Smartphone",4.9,9990500,7323,"Samsung","2024-07-04T20:34:11","2024-08-13T15:53:13","2024-08-12T21:32:09","Shipped",50,112.86,1,"Toys of Finland, Co.","Karttunen","Matti","Helsinki",,"Finland",96500
"S18_1129","HP VIVO Y71 RAM 6/128GB 4G Smartphone Android GARANSI 1 TAHUN","Smartphone",4.7,448000,3975,"VIVO","2024-07-04T20:34:11","2024-08-13T15:53:13","2024-08-12T21:32:09","Shipped",35,124.56,2,"Toys of Finland, Co.","Karttunen","Matti","Helsinki",,"Finland",96500
"S18_1889","Samsung Galaxy Z Fold6 [12/512 - 12/1TB] - [Silver Shadow, Pink, Navy] Smartphone AI, AI Phone, Smartphone Lipat, Android, Kamera 50MP, Layar Besar","Smartphone",4.9,26499000,8826,"Samsung","2024-07-04T20:34:11","2024-08-13T15:53:13","2024-08-12T21:32:09","Shipped",31,61.6,4,"Toys of Finland, Co.","Karttunen","Matti","Helsinki",,"Finland",96500
"S18_1984","SHARP Smartphone Aquos V7plus (6/256gb)","Smartphone",5,1550000,9772,"SHARP","2024-07-04T20:34:11","2024-08-13T15:53:13","2024-08-12T21:32:09","Shipped",36,125.18,6,"Toys of Finland, Co.","Karttunen","Matti","Helsinki",,"Finland",96500
"S18_3232","CCA Polaris with MIC In Ear 4 Tuning Switch Single DD Eahone Headset","Earphone/TWS",4.9,130000,8347,"CCA","2024-07-04T20:34:11","2024-08-13T15:53:13","2024-08-12T21:32:09","Shipped",39,143.94,3,"Toys of Finland, Co.","Karttunen","Matti","Helsinki",,"Finland",96500
"S18_1589","Sha Smartphone Aquos sense8 NFC ready (SH-M26ID) 8/256GB.","Smartphone",5,3780000,9042,"SHARP","2024-08-08T07:01:56","2024-08-12T08:24:05","2023-11-05T03:30:59","Shipped",34,121.95,5,"Euro+ Shopping Channel","Freyre","Diego ","Madrid",,"Spain",227600
